recoveredCode;date;recoveredQuantity;recoveredTotalQuantity;nameCountry;nameDataset
Recovered-002019;2020-04-11;6;10;Etiopía;recovered_cases_africa_ncov_2020-06-16
Recovered-002020;2020-04-11;15;152;Senegal;recovered_cases_africa_ncov_2020-06-16
Recovered-002021;2020-04-10;38;98;Camerún;recovered_cases_africa_ncov_2020-06-16
Recovered-002022;2020-04-10;6;155;Burkina Faso;recovered_cases_africa_ncov_2020-06-16
Recovered-002023;2020-04-10;6;17;Guinea;recovered_cases_africa_ncov_2020-06-16
Recovered-002024;2020-04-10;3;16;República Democrática del Congo;recovered_cases_africa_ncov_2020-06-16
Recovered-002025;2020-04-10;2;54;Costa de Marfil;recovered_cases_africa_ncov_2020-06-16
Recovered-002026;2020-04-10;7;58;Nigeria;recovered_cases_africa_ncov_2020-06-16
Recovered-002027;2020-04-10;1;41;Níger;recovered_cases_africa_ncov_2020-06-16
Recovered-002028;2020-04-10;1;4;Ghana;recovered_cases_africa_ncov_2020-06-16
Recovered-002029;2020-04-10;79;384;Egipto;recovered_cases_africa_ncov_2020-06-16
Recovered-002030;2020-04-10;8;122;Marruecos;recovered_cases_africa_ncov_2020-06-16
Recovered-002031;2020-04-10;57;405;Argelia;recovered_cases_africa_ncov_2020-06-16
Recovered-002032;2020-04-10;365;410;Sudáfrica;recovered_cases_africa_ncov_2020-06-16
Recovered-002033;2020-04-10;1;25;Togo;recovered_cases_africa_ncov_2020-06-16
Recovered-002034;2020-04-10;1;25;Zambia;recovered_cases_africa_ncov_2020-06-16
Recovered-002035;2020-04-10;8;36;Yibuti;recovered_cases_africa_ncov_2020-06-16
Recovered-002036;2020-04-10;13;22;Kenia;recovered_cases_africa_ncov_2020-06-16
Recovered-002037;2020-04-10;5;114;Marruecos;recovered_cases_africa_ncov_2020-06-16
Recovered-002038;2020-04-10;14;137;Senegal;recovered_cases_africa_ncov_2020-06-16
Recovered-002039;2020-04-09;3;149;Burkina Faso;recovered_cases_africa_ncov_2020-06-16
Recovered-002040;2020-04-09;6;8;Libia;recovered_cases_africa_ncov_2020-06-16
Recovered-002041;2020-04-09;2;2;Angola;recovered_cases_africa_ncov_2020-06-16
Recovered-002042;2020-04-09;3;13;República Democrática del Congo;recovered_cases_africa_ncov_2020-06-16
Recovered-002043;2020-04-09;6;22;Mali;recovered_cases_africa_ncov_2020-06-16
Recovered-002044;2020-04-09;4;23;Mauricio;recovered_cases_africa_ncov_2020-06-16
Recovered-002045;2020-04-09;7;51;Nigeria;recovered_cases_africa_ncov_2020-06-16
Recovered-002046;2020-04-09;12;40;Níger;recovered_cases_africa_ncov_2020-06-16
Recovered-002047;2020-04-09;4;52;Costa de Marfil;recovered_cases_africa_ncov_2020-06-16
Recovered-002048;2020-04-09;111;348;Argelia;recovered_cases_africa_ncov_2020-06-16
Recovered-002049;2020-04-09;1;24;Togo;recovered_cases_africa_ncov_2020-06-16
Recovered-002050;2020-04-09;12;109;Marruecos;recovered_cases_africa_ncov_2020-06-16
Recovered-002051;2020-04-09;17;24;Zambia;recovered_cases_africa_ncov_2020-06-16
Recovered-002052;2020-04-09;3;28;Yibuti;recovered_cases_africa_ncov_2020-06-16
Recovered-002053;2020-04-09;10;123;Senegal;recovered_cases_africa_ncov_2020-06-16
Recovered-002054;2020-04-09;4;97;Marruecos;recovered_cases_africa_ncov_2020-06-16
Recovered-002055;2020-04-08;12;146;Burkina Faso;recovered_cases_africa_ncov_2020-06-16
Recovered-002056;2020-04-08;6;11;Guinea;recovered_cases_africa_ncov_2020-06-16
Recovered-002057;2020-04-08;5;10;República Democrática del Congo;recovered_cases_africa_ncov_2020-06-16
Recovered-002058;2020-04-08;3;7;Ruanda;recovered_cases_africa_ncov_2020-06-16
Recovered-002059;2020-04-08;11;19;Mauricio;recovered_cases_africa_ncov_2020-06-16
Recovered-002060;2020-04-08;9;44;Nigeria;recovered_cases_africa_ncov_2020-06-16
Recovered-002061;2020-04-08;29;305;Egipto;recovered_cases_africa_ncov_2020-06-16
Recovered-002062;2020-04-08;124;237;Argelia;recovered_cases_africa_ncov_2020-06-16
Recovered-002063;2020-04-08;7;48;Costa de Marfil;recovered_cases_africa_ncov_2020-06-16
Recovered-002064;2020-04-08;7;25;Yibuti;recovered_cases_africa_ncov_2020-06-16
Recovered-002065;2020-04-08;2;9;Kenia;recovered_cases_africa_ncov_2020-06-16
Recovered-002066;2020-04-08;4;16;Mali;recovered_cases_africa_ncov_2020-06-16
Recovered-002067;2020-04-08;4;7;Suazilandia;recovered_cases_africa_ncov_2020-06-16
Recovered-002068;2020-04-08;4;11;Madagascar;recovered_cases_africa_ncov_2020-06-16
Recovered-002069;2020-04-08;8;113;Senegal;recovered_cases_africa_ncov_2020-06-16
Recovered-002070;2020-04-07;7;134;Burkina Faso;recovered_cases_africa_ncov_2020-06-16
Recovered-002071;2020-04-07;1;2;Libia;recovered_cases_africa_ncov_2020-06-16
Recovered-002072;2020-04-07;23;113;Argelia;recovered_cases_africa_ncov_2020-06-16
Recovered-002073;2020-04-07;2;28;Níger;recovered_cases_africa_ncov_2020-06-16
Recovered-002074;2020-04-07;5;7;Madagascar;recovered_cases_africa_ncov_2020-06-16
Recovered-002075;2020-04-07;17;276;Egipto;recovered_cases_africa_ncov_2020-06-16
Recovered-002076;2020-04-07;1;1;Libia;recovered_cases_africa_ncov_2020-06-16
Recovered-002077;2020-04-07;5;93;Marruecos;recovered_cases_africa_ncov_2020-06-16
Recovered-002078;2020-04-07;4;8;Mauricio;recovered_cases_africa_ncov_2020-06-16
Recovered-002079;2020-04-07;4;7;Zambia;recovered_cases_africa_ncov_2020-06-16
Recovered-002080;2020-04-07;1;23;Togo;recovered_cases_africa_ncov_2020-06-16
Recovered-002081;2020-04-07;43;60;Camerún;recovered_cases_africa_ncov_2020-06-16
Recovered-002082;2020-04-07;3;7;Kenia;recovered_cases_africa_ncov_2020-06-16
Recovered-002083;2020-04-07;3;12;Mali;recovered_cases_africa_ncov_2020-06-16
Recovered-002084;2020-04-07;9;18;Yibuti;recovered_cases_africa_ncov_2020-06-16
Recovered-002085;2020-04-07;2;5;Tanzania;recovered_cases_africa_ncov_2020-06-16
Recovered-002086;2020-04-07;13;105;Senegal;recovered_cases_africa_ncov_2020-06-16
Recovered-002087;2020-04-07;7;88;Marruecos;recovered_cases_africa_ncov_2020-06-16
Recovered-002088;2020-04-06;19;127;Burkina Faso;recovered_cases_africa_ncov_2020-06-16
Recovered-002089;2020-04-06;3;5;República del Congo;recovered_cases_africa_ncov_2020-06-16
Recovered-002090;2020-04-06;2;3;Guinea Ecuatorial;recovered_cases_africa_ncov_2020-06-16
Recovered-002091;2020-04-06;2;35;Nigeria;recovered_cases_africa_ncov_2020-06-16
Recovered-002092;2020-04-06;13;26;Níger;recovered_cases_africa_ncov_2020-06-16
Recovered-002093;2020-04-06;1;1;Cabo Verde;recovered_cases_africa_ncov_2020-06-16
Recovered-002094;2020-04-06;12;259;Egipto;recovered_cases_africa_ncov_2020-06-16
Recovered-002095;2020-04-06;4;41;Costa de Marfil;recovered_cases_africa_ncov_2020-06-16
Recovered-002096;2020-04-06;3;4;Mauricio;recovered_cases_africa_ncov_2020-06-16
Recovered-002097;2020-04-06;8;9;Mali;recovered_cases_africa_ncov_2020-06-16
Recovered-002098;2020-04-06;5;81;Marruecos;recovered_cases_africa_ncov_2020-06-16
Recovered-002099;2020-04-06;2;3;Suazilandia;recovered_cases_africa_ncov_2020-06-16
Recovered-002100;2020-04-06;1;4;Etiopía;recovered_cases_africa_ncov_2020-06-16
Recovered-002101;2020-04-06;10;92;Senegal;recovered_cases_africa_ncov_2020-06-16
Recovered-002102;2020-04-06;1;1;Mauricio;recovered_cases_africa_ncov_2020-06-16
Recovered-002103;2020-04-05;20;25;Túnez;recovered_cases_africa_ncov_2020-06-16
Recovered-002104;2020-04-05;18;108;Burkina Faso;recovered_cases_africa_ncov_2020-06-16
Recovered-002105;2020-04-05;2;22;Togo;recovered_cases_africa_ncov_2020-06-16
Recovered-002106;2020-04-05;6;33;Nigeria;recovered_cases_africa_ncov_2020-06-16
Recovered-002107;2020-04-05;2;5;República Democrática del Congo;recovered_cases_africa_ncov_2020-06-16
Recovered-002108;2020-04-05;1;3;Zambia;recovered_cases_africa_ncov_2020-06-16
Recovered-002109;2020-04-05;5;76;Marruecos;recovered_cases_africa_ncov_2020-06-16
Recovered-002110;2020-04-05;13;13;Níger;recovered_cases_africa_ncov_2020-06-16
Recovered-002111;2020-04-05;2;2;Madagascar;recovered_cases_africa_ncov_2020-06-16
Recovered-002112;2020-04-05;3;5;Benín;recovered_cases_africa_ncov_2020-06-16
Recovered-002113;2020-04-05;12;37;Costa de Marfil;recovered_cases_africa_ncov_2020-06-16
Recovered-002114;2020-04-05;3;20;Togo;recovered_cases_africa_ncov_2020-06-16
Recovered-002115;2020-04-05;6;247;Egipto;recovered_cases_africa_ncov_2020-06-16
Recovered-002116;2020-04-05;5;71;Marruecos;recovered_cases_africa_ncov_2020-06-16
Recovered-002117;2020-04-05;1;9;Yibuti;recovered_cases_africa_ncov_2020-06-16
Recovered-002118;2020-04-05;4;4;Ruanda;recovered_cases_africa_ncov_2020-06-16
Recovered-002119;2020-04-05;2;27;Nigeria;recovered_cases_africa_ncov_2020-06-16
Recovered-002120;2020-04-05;10;82;Senegal;recovered_cases_africa_ncov_2020-06-16
Recovered-002121;2020-04-05;1;3;Namibia;recovered_cases_africa_ncov_2020-06-16
Recovered-002122;2020-04-05;1;66;Marruecos;recovered_cases_africa_ncov_2020-06-16
Recovered-002123;2020-04-04;24;90;Burkina Faso;recovered_cases_africa_ncov_2020-06-16
Recovered-002124;2020-04-04;1;4;República Centroafricana;recovered_cases_africa_ncov_2020-06-16
Recovered-002125;2020-04-04;1;1;Mozambique;recovered_cases_africa_ncov_2020-06-16
Recovered-002126;2020-04-04;6;25;Costa de Marfil;recovered_cases_africa_ncov_2020-06-16
Recovered-002127;2020-04-04;28;90;Argelia;recovered_cases_africa_ncov_2020-06-16
Recovered-002128;2020-04-04;25;241;Egipto;recovered_cases_africa_ncov_2020-06-16
Recovered-002129;2020-04-04;3;65;Marruecos;recovered_cases_africa_ncov_2020-06-16
Recovered-002130;2020-04-04;1;1;Mali;recovered_cases_africa_ncov_2020-06-16
Recovered-002131;2020-04-04;3;62;Marruecos;recovered_cases_africa_ncov_2020-06-16
Recovered-002132;2020-04-04;3;3;Liberia;recovered_cases_africa_ncov_2020-06-16
Recovered-002133;2020-04-04;6;72;Senegal;recovered_cases_africa_ncov_2020-06-16
Recovered-002134;2020-04-04;3;59;Marruecos;recovered_cases_africa_ncov_2020-06-16
Recovered-002135;2020-04-03;2;2;Chad;recovered_cases_africa_ncov_2020-06-16
Recovered-002136;2020-04-03;18;66;Burkina Faso;recovered_cases_africa_ncov_2020-06-16
Recovered-002137;2020-04-03;4;5;Guinea;recovered_cases_africa_ncov_2020-06-16
Recovered-002138;2020-04-03;5;25;Nigeria;recovered_cases_africa_ncov_2020-06-16
Recovered-002139;2020-04-03;1;4;Kenia;recovered_cases_africa_ncov_2020-06-16
Recovered-002140;2020-04-03;4;19;Costa de Marfil;recovered_cases_africa_ncov_2020-06-16
Recovered-002141;2020-04-03;1;62;Argelia;recovered_cases_africa_ncov_2020-06-16
Recovered-002142;2020-04-03;7;17;Camerún;recovered_cases_africa_ncov_2020-06-16
Recovered-002143;2020-04-03;15;216;Egipto;recovered_cases_africa_ncov_2020-06-16
Recovered-002144;2020-04-03;1;2;Benín;recovered_cases_africa_ncov_2020-06-16
Recovered-002145;2020-04-03;7;56;Marruecos;recovered_cases_africa_ncov_2020-06-16
Recovered-002146;2020-04-03;2;2;Zambia;recovered_cases_africa_ncov_2020-06-16
Recovered-002147;2020-04-03;6;8;Yibuti;recovered_cases_africa_ncov_2020-06-16
Recovered-002148;2020-04-03;11;20;Nigeria;recovered_cases_africa_ncov_2020-06-16
Recovered-002149;2020-04-03;1;3;Tanzania;recovered_cases_africa_ncov_2020-06-16
Recovered-002150;2020-04-03;18;49;Marruecos;recovered_cases_africa_ncov_2020-06-16
Recovered-002151;2020-04-03;11;66;Senegal;recovered_cases_africa_ncov_2020-06-16
Recovered-002152;2020-04-02;2;48;Burkina Faso;recovered_cases_africa_ncov_2020-06-16
Recovered-002153;2020-04-02;1;31;Marruecos;recovered_cases_africa_ncov_2020-06-16
Recovered-002154;2020-04-02;6;15;Costa de Marfil;recovered_cases_africa_ncov_2020-06-16
Recovered-002155;2020-04-02;7;17;Togo;recovered_cases_africa_ncov_2020-06-16
Recovered-002156;2020-04-02;44;201;Egipto;recovered_cases_africa_ncov_2020-06-16
Recovered-002157;2020-04-02;1;1;Gabón;recovered_cases_africa_ncov_2020-06-16
Recovered-002158;2020-04-02;14;45;Sudáfrica;recovered_cases_africa_ncov_2020-06-16
Recovered-002159;2020-04-02;1;30;Marruecos;recovered_cases_africa_ncov_2020-06-16
Recovered-002160;2020-04-02;2;2;Yibuti;recovered_cases_africa_ncov_2020-06-16
Recovered-002161;2020-04-02;1;3;Etiopía;recovered_cases_africa_ncov_2020-06-16
Recovered-002162;2020-04-02;10;55;Senegal;recovered_cases_africa_ncov_2020-06-16
Recovered-002163;2020-04-01;2;2;Sudán;recovered_cases_africa_ncov_2020-06-16
Recovered-002164;2020-04-01;5;29;Marruecos;recovered_cases_africa_ncov_2020-06-16
Recovered-002165;2020-04-01;2;2;Gambia;recovered_cases_africa_ncov_2020-06-16
Recovered-002166;2020-04-01;3;5;Túnez;recovered_cases_africa_ncov_2020-06-16
Recovered-002167;2020-04-01;2;9;Costa de Marfil;recovered_cases_africa_ncov_2020-06-16
Recovered-002168;2020-04-01;15;61;Argelia;recovered_cases_africa_ncov_2020-06-16
Recovered-002169;2020-04-01;1;2;Tanzania;recovered_cases_africa_ncov_2020-06-16
Recovered-002170;2020-04-01;2;3;Kenia;recovered_cases_africa_ncov_2020-06-16
Recovered-002171;2020-04-01;5;45;Senegal;recovered_cases_africa_ncov_2020-06-16
Recovered-002172;2020-03-31;14;46;Burkina Faso;recovered_cases_africa_ncov_2020-06-16
Recovered-002173;2020-03-31;1;1;Somalia;recovered_cases_africa_ncov_2020-06-16
Recovered-002174;2020-03-31;7;157;Egipto;recovered_cases_africa_ncov_2020-06-16
Recovered-002175;2020-03-31;1;1;Guinea Ecuatorial;recovered_cases_africa_ncov_2020-06-16
Recovered-002176;2020-03-31;1;1;Benín;recovered_cases_africa_ncov_2020-06-16
Recovered-002177;2020-03-31;1;7;Costa de Marfil;recovered_cases_africa_ncov_2020-06-16
Recovered-002178;2020-03-31;15;46;Argelia;recovered_cases_africa_ncov_2020-06-16
Recovered-002179;2020-03-31;6;9;Nigeria;recovered_cases_africa_ncov_2020-06-16
Recovered-002180;2020-03-31;1;3;Ghana;recovered_cases_africa_ncov_2020-06-16
Recovered-002181;2020-03-31;9;24;Marruecos;recovered_cases_africa_ncov_2020-06-16
Recovered-002182;2020-03-31;12;40;Senegal;recovered_cases_africa_ncov_2020-06-16
Recovered-002183;2020-03-30;1;32;Burkina Faso;recovered_cases_africa_ncov_2020-06-16
Recovered-002184;2020-03-30;2;6;Costa de Marfil;recovered_cases_africa_ncov_2020-06-16
Recovered-002185;2020-03-30;1;15;Marruecos;recovered_cases_africa_ncov_2020-06-16
Recovered-002186;2020-03-30;1;14;Marruecos;recovered_cases_africa_ncov_2020-06-16
Recovered-002187;2020-03-30;18;150;Egipto;recovered_cases_africa_ncov_2020-06-16
Recovered-002188;2020-03-30;3;10;Togo;recovered_cases_africa_ncov_2020-06-16
Recovered-002189;2020-03-30;1;28;Senegal;recovered_cases_africa_ncov_2020-06-16
Recovered-002190;2020-03-30;6;10;Camerún;recovered_cases_africa_ncov_2020-06-16
Recovered-002191;2020-03-29;8;31;Burkina Faso;recovered_cases_africa_ncov_2020-06-16
Recovered-002192;2020-03-29;6;7;Togo;recovered_cases_africa_ncov_2020-06-16
Recovered-002193;2020-03-29;2;4;Camerún;recovered_cases_africa_ncov_2020-06-16
Recovered-002194;2020-03-29;2;2;Mauritania;recovered_cases_africa_ncov_2020-06-16
Recovered-002195;2020-03-29;1;4;Costa de Marfil;recovered_cases_africa_ncov_2020-06-16
Recovered-002196;2020-03-29;27;31;Sudáfrica;recovered_cases_africa_ncov_2020-06-16
Recovered-002197;2020-03-29;11;132;Egipto;recovered_cases_africa_ncov_2020-06-16
Recovered-002198;2020-03-29;1;2;Etiopía;recovered_cases_africa_ncov_2020-06-16
Recovered-002199;2020-03-29;2;2;República del Congo;recovered_cases_africa_ncov_2020-06-16
Recovered-002200;2020-03-29;1;13;Marruecos;recovered_cases_africa_ncov_2020-06-16
Recovered-002201;2020-03-29;9;27;Senegal;recovered_cases_africa_ncov_2020-06-16
Recovered-002202;2020-03-28;7;31;Argelia;recovered_cases_africa_ncov_2020-06-16
Recovered-002203;2020-03-28;2;23;Burkina Faso;recovered_cases_africa_ncov_2020-06-16
Recovered-002204;2020-03-28;2;2;Ghana;recovered_cases_africa_ncov_2020-06-16
Recovered-002205;2020-03-28;1;1;Etiopía;recovered_cases_africa_ncov_2020-06-16
Recovered-002206;2020-03-28;1;12;Marruecos;recovered_cases_africa_ncov_2020-06-16
Recovered-002207;2020-03-28;2;3;República Democrática del Congo;recovered_cases_africa_ncov_2020-06-16
Recovered-002208;2020-03-28;5;121;Egipto;recovered_cases_africa_ncov_2020-06-16
Recovered-002209;2020-03-28;7;18;Senegal;recovered_cases_africa_ncov_2020-06-16
Recovered-002210;2020-03-27;1;1;Suazilandia;recovered_cases_africa_ncov_2020-06-16
Recovered-002211;2020-03-27;9;21;Burkina Faso;recovered_cases_africa_ncov_2020-06-16
Recovered-002212;2020-03-27;3;11;Marruecos;recovered_cases_africa_ncov_2020-06-16
Recovered-002213;2020-03-27;14;116;Egipto;recovered_cases_africa_ncov_2020-06-16
Recovered-002214;2020-03-27;2;11;Senegal;recovered_cases_africa_ncov_2020-06-16
Recovered-002215;2020-03-26;2;12;Burkina Faso;recovered_cases_africa_ncov_2020-06-16
Recovered-002216;2020-03-26;3;3;República Centroafricana;recovered_cases_africa_ncov_2020-06-16
Recovered-002217;2020-03-26;1;3;Nigeria;recovered_cases_africa_ncov_2020-06-16
Recovered-002218;2020-03-26;7;102;Egipto;recovered_cases_africa_ncov_2020-06-16
Recovered-002219;2020-03-26;1;8;Marruecos;recovered_cases_africa_ncov_2020-06-16
Recovered-002220;2020-03-26;1;1;Tanzania;recovered_cases_africa_ncov_2020-06-16
Recovered-002221;2020-03-25;15;95;Egipto;recovered_cases_africa_ncov_2020-06-16
Recovered-002222;2020-03-25;2;7;Marruecos;recovered_cases_africa_ncov_2020-06-16
Recovered-002223;2020-03-25;2;24;Argelia;recovered_cases_africa_ncov_2020-06-16
Recovered-002224;2020-03-25;1;1;Kenia;recovered_cases_africa_ncov_2020-06-16
Recovered-002225;2020-03-25;1;9;Senegal;recovered_cases_africa_ncov_2020-06-16
Recovered-002226;2020-03-24;3;10;Burkina Faso;recovered_cases_africa_ncov_2020-06-16
Recovered-002227;2020-03-24;12;80;Egipto;recovered_cases_africa_ncov_2020-06-16
Recovered-002228;2020-03-24;1;2;Túnez;recovered_cases_africa_ncov_2020-06-16
Recovered-002229;2020-03-23;2;2;Namibia;recovered_cases_africa_ncov_2020-06-16
Recovered-002230;2020-03-23;2;7;Burkina Faso;recovered_cases_africa_ncov_2020-06-16
Recovered-002231;2020-03-23;27;68;Egipto;recovered_cases_africa_ncov_2020-06-16
Recovered-002232;2020-03-23;1;1;Guinea;recovered_cases_africa_ncov_2020-06-16
Recovered-002233;2020-03-23;1;1;República Democrática del Congo;recovered_cases_africa_ncov_2020-06-16
Recovered-002234;2020-03-23;2;5;Marruecos;recovered_cases_africa_ncov_2020-06-16
Recovered-002235;2020-03-23;3;8;Senegal;recovered_cases_africa_ncov_2020-06-16
Recovered-002236;2020-03-23;1;3;Costa de Marfil;recovered_cases_africa_ncov_2020-06-16
Recovered-002237;2020-03-22;1;2;Costa de Marfil;recovered_cases_africa_ncov_2020-06-16
Recovered-002238;2020-03-21;1;4;Sudáfrica;recovered_cases_africa_ncov_2020-06-16
Recovered-002239;2020-03-21;2;3;Sudáfrica;recovered_cases_africa_ncov_2020-06-16
Recovered-002240;2020-03-21;1;1;Sudáfrica;recovered_cases_africa_ncov_2020-06-16
Recovered-002241;2020-03-21;2;41;Egipto;recovered_cases_africa_ncov_2020-06-16
Recovered-002242;2020-03-21;1;3;Marruecos;recovered_cases_africa_ncov_2020-06-16
Recovered-002243;2020-03-21;14;22;Argelia;recovered_cases_africa_ncov_2020-06-16
Recovered-002244;2020-03-20;1;5;Burkina Faso;recovered_cases_africa_ncov_2020-06-16
Recovered-002245;2020-03-20;11;39;Egipto;recovered_cases_africa_ncov_2020-06-16
Recovered-002246;2020-03-20;1;2;Nigeria;recovered_cases_africa_ncov_2020-06-16
Recovered-002247;2020-03-20;1;2;Marruecos;recovered_cases_africa_ncov_2020-06-16
Recovered-002248;2020-03-19;4;4;Burkina Faso;recovered_cases_africa_ncov_2020-06-16
Recovered-002249;2020-03-19;1;1;Togo;recovered_cases_africa_ncov_2020-06-16
Recovered-002250;2020-03-19;3;5;Senegal;recovered_cases_africa_ncov_2020-06-16
Recovered-002251;2020-03-19;2;2;Camerún;recovered_cases_africa_ncov_2020-06-16
Recovered-002252;2020-03-18;2;28;Egipto;recovered_cases_africa_ncov_2020-06-16
Recovered-002253;2020-03-16;1;1;Costa de Marfil;recovered_cases_africa_ncov_2020-06-16
Recovered-002254;2020-03-15;5;26;Egipto;recovered_cases_africa_ncov_2020-06-16
Recovered-002255;2020-03-13;1;1;Túnez;recovered_cases_africa_ncov_2020-06-16
Recovered-002256;2020-03-13;1;1;Nigeria;recovered_cases_africa_ncov_2020-06-16
Recovered-002257;2020-03-12;8;8;Argelia;recovered_cases_africa_ncov_2020-06-16
Recovered-002258;2020-03-11;1;1;Marruecos;recovered_cases_africa_ncov_2020-06-16
Recovered-002259;2020-03-11;8;21;Egipto;recovered_cases_africa_ncov_2020-06-16
Recovered-002260;2020-03-10;1;2;Senegal;recovered_cases_africa_ncov_2020-06-16
Recovered-002261;2020-03-09;12;13;Egipto;recovered_cases_africa_ncov_2020-06-16
Recovered-002262;2020-03-06;1;1;Senegal;recovered_cases_africa_ncov_2020-06-16
